hotspot_id,h3_cell,center_lat,center_lon,violation_count,hotspot_score,hotspot_category,dominant_junction,dominant_vehicle_type,dominant_violation_type,dominant_police_station,cluster_id
HS_896016900abffff,896016900abffff,13.198408878882782,77.69171248805807,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Devanahalli Airport,-1
HS_89618924a27ffff,89618924a27ffff,12.910181443008213,77.56518645328696,2,0.00016497566608925183,Low,BTP157 - Kadirenahalli Cross,CAR_JEEP,NO PARKING,K.S. Layout,-1
HS_89601690017ffff,89601690017ffff,13.19947034762399,77.69474525496287,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Devanahalli Airport,-1
HS_8960145b68bffff,8960145b68bffff,12.996638131505158,77.59973009831326,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,NO PARKING,R.T. Nagar,-1
HS_8961892638bffff,8961892638bffff,12.846775221470422,77.64775572941991,2,0.00016497566608925183,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,Electronic City,-1
HS_8960145b5afffff,8960145b5afffff,12.965766219314133,77.56250639822126,2,0.00016497566608925183,Low,"BTP089 - Police Quarters, Sultan Road",AUTO_RICKSHAW,WRONG PARKING,Chamarajpet,-1
HS_8960145b527ffff,8960145b527ffff,12.970056614741697,77.55776554722262,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Magadi Road,-1
HS_8961892403bffff,8961892403bffff,12.889639555978745,77.62561033543271,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Hulimavu,-1
HS_8960145b46bffff,8960145b46bffff,12.989198151666788,77.586966341923,2,0.00016497566608925183,Low,BTP032 - Windsor Circle,CAR_JEEP,WRONG PARKING,High ground,-1
HS_8960145b347ffff,8960145b347ffff,13.014936880509353,77.55851509840478,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Malleshwaram,-1
HS_8960145b2d3ffff,8960145b2d3ffff,13.013773400579682,77.58918471084283,2,0.00016497566608925183,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,R.T. Nagar,-1
HS_89618920b47ffff,89618920b47ffff,12.9620449527387,77.70513129788974,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,HAL Old Airport,-1
HS_8961892e14bffff,8961892e14bffff,12.996377595091971,77.67559622503796,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Mahadevapura,-1
HS_89618920aafffff,89618920aafffff,12.95771482042807,77.71831352729274,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Whitefield,-1
HS_89618920a5bffff,89618920a5bffff,12.971565076746987,77.73241421691918,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Whitefield,-1
HS_896016976afffff,896016976afffff,13.152624108095603,77.62042657802563,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Chikkajala,-1
HS_8960169746fffff,8960169746fffff,13.145153891553287,77.61608409000438,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Chikkajala,-1
HS_8960169739bffff,8960169739bffff,13.159094219541926,77.59644576416228,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Chikkajala,-1
HS_89601697237ffff,89601697237ffff,13.16976834903679,77.60144325956313,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,PARKING IN A MAIN ROAD,Chikkajala,-1
HS_89601696da7ffff,89601696da7ffff,13.067437698312808,77.50465005753874,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Chikkabanavara,-1
HS_8961892ea2bffff,8961892ea2bffff,13.018987970623783,77.62960622702458,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_896016966c3ffff,896016966c3ffff,13.1056395844913,77.60517926518986,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Yelahanka,-1
HS_896016966bbffff,896016966bbffff,13.099253637991234,77.59543814578609,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Yelahanka,-1
HS_8961892722fffff,8961892722fffff,12.912930808664898,77.68380658230937,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Bellandur,-1
HS_89601696637ffff,89601696637ffff,13.102480346499506,77.58766600938019,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,WRONG PARKING,Yelahanka,-1
HS_89618927243ffff,89618927243ffff,12.918216618762672,77.69895613615913,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Bellandur,-1
HS_89601696613ffff,89601696613ffff,13.103518464654051,77.59912239900781,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Yelahanka,-1
HS_89618920803ffff,89618920803ffff,12.940591547372378,77.72042883104749,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,PARKING IN A MAIN ROAD,Whitefield,-1
HS_896016965abffff,896016965abffff,13.071546164552588,77.56728412122767,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8961892087bffff,8961892087bffff,12.949153293046004,77.7193712022898,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,PARKING IN A MAIN ROAD,Whitefield,-1
HS_8961892ea0fffff,8961892ea0fffff,13.01790116236127,77.63500717739375,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8960169652bffff,8960169652bffff,13.079037012603674,77.56319682450942,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Yelahanka,-1
HS_89601696513ffff,89601696513ffff,13.073666668718113,77.57333797195811,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,WRONG PARKING,Kodigehalli,-1
HS_896189272b7ffff,896189272b7ffff,12.900072286236929,77.68960948918999,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Bellandur,-1
HS_89618926b83ffff,89618926b83ffff,12.843818570151715,77.58813485146923,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,WRONG PARKING,Hulimavu,-1
HS_896189209b7ffff,896189209b7ffff,12.922514345667782,77.6942106559411,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Bellandur,-1
HS_89618920a4fffff,89618920a4fffff,12.972655969950111,77.72700853639721,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,NO PARKING,Whitefield,-1
HS_8961892ea7bffff,8961892ea7bffff,13.0243111596252,77.63632026735259,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,NO PARKING,Banaswadi,-1
HS_8960169605bffff,8960169605bffff,13.106767227139917,77.58292206117918,2,0.00016497566608925183,Low,No Junction,OTHER,NO PARKING,Yelahanka,-1
HS_8960169600fffff,8960169600fffff,13.100381194043093,77.57318380402042,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Yelahanka,-1
HS_896189262cbffff,896189262cbffff,12.861637527762435,77.67329424148282,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Electronic City,-1
HS_8961892639bffff,8961892639bffff,12.84462612797327,77.65012696229643,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Electronic City,-1
HS_8961892e32bffff,8961892e32bffff,13.011376544784946,77.66741894623222,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,NO PARKING,Banaswadi,-1
HS_8961892439bffff,8961892439bffff,12.897140074434397,77.62152419077366,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Madiwala,-1
HS_8961892628fffff,8961892628fffff,12.853113297915554,77.66592359032171,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Electronic City,-1
HS_8960145a413ffff,8960145a413ffff,12.924085734767694,77.56241137926789,2,0.00016497566608925183,Low,BTP158 - Devegowda Petrol Bunk,AUTO_RICKSHAW,NO PARKING,Banashankari,-1
HS_8960145aa47ffff,8960145aa47ffff,12.970268812688913,77.49042076687913,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,DOUBLE PARKING,Jnanabharathi,-1
HS_8960145a42bffff,8960145a42bffff,12.929465122355206,77.55227621096702,2,0.00016497566608925183,Low,No Junction,LIGHT_COMMERCIAL,WRONG PARKING,Banashankari,-1
HS_89618924243ffff,89618924243ffff,12.918452318440698,77.63994311677249,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,HSR Layout,-1
HS_8960145a86bffff,8960145a86bffff,12.952137049203307,77.4811066942429,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,WRONG PARKING,Jnanabharathi,-1
HS_8960145a437ffff,8960145a437ffff,12.923057487761316,77.55096651154045,2,0.00016497566608925183,Low,BTP156 - Kamakya Junction,LIGHT_COMMERCIAL,WRONG PARKING,Banashankari,-1
HS_8960145a84fffff,8960145a84fffff,12.951052066744428,77.48649797056429,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Jnanabharathi,-1
HS_8960145a477ffff,8960145a477ffff,12.930523274154387,77.55530111566253,2,0.00016497566608925183,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Banashankari,-1
HS_89618924923ffff,89618924923ffff,12.881408496779587,77.54245526390557,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Thalagattapura,-1
HS_8960145ad17ffff,8960145ad17ffff,12.915821960354487,77.47930790051808,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,WRONG PARKING,Kengeri,-1
HS_896189248c3ffff,896189248c3ffff,12.88874686472352,77.58046715945375,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,J.P. Nagar,-1
HS_89618925e9bffff,89618925e9bffff,12.94200981720188,77.6307104196331,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Ashok Nagar,-1
HS_89618924837ffff,89618924837ffff,12.885606691043362,77.5629713419634,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Thalagattapura,-1
HS_896189246bbffff,896189246bbffff,12.889537479835882,77.65089044506834,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Electronic City,-1
HS_8960145a567ffff,8960145a567ffff,12.925261553525052,77.53175983281128,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Kengeri,-1
HS_8960145a5b3ffff,8960145a5b3ffff,12.909214389629605,77.53690484140128,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,NO PARKING,K.S. Layout,-1
HS_8961892c993ffff,8961892c993ffff,13.028735448516462,77.58943618635134,2,0.00016497566608925183,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Hebbala,-1
HS_8960145a597ffff,8960145a597ffff,12.908126541108466,77.54229856861194,2,0.00016497566608925183,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,K.S. Layout,-1
HS_8960145a5a3ffff,8960145a5a3ffff,12.911360030421841,77.53453534140479,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,K.S. Layout,-1
HS_8961892c893ffff,8961892c893ffff,13.036151725811143,77.61062969834182,2,0.00016497566608925183,Low,No Junction,OTHER,WRONG PARKING,K.G. Halli,-1
HS_896189246a7ffff,896189246a7ffff,12.88742350151541,77.64483440545895,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Electronic City,-1
HS_89618925e67ffff,89618925e67ffff,12.954890982857707,77.61648126653353,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Ashok Nagar,-1
HS_89618924a23ffff,89618924a23ffff,12.911239225578088,77.56821165296496,2,0.00016497566608925183,Low,BTP157 - Kadirenahalli Cross,CAR_JEEP,WRONG PARKING,K.S. Layout,-1
HS_896189240b3ffff,896189240b3ffff,12.878933468591342,77.62904033481963,2,0.00016497566608925183,Low,No Junction,BUS,WRONG PARKING,Hulimavu,-1
HS_8960145a207ffff,8960145a207ffff,12.9626179477069,77.54500993087669,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,WRONG PARKING,Magadi Road,-1
HS_8961892c533ffff,8961892c533ffff,13.021050167873682,77.6525254139336,2,0.00016497566608925183,Low,No Junction,TWO_WHEELER,DEFECTIVE NUMBER PLATE,Banaswadi,-1
HS_8960145a217ffff,8960145a217ffff,12.960472938463186,77.54738003212442,2,0.00016497566608925183,Low,"BTP094 - Sri Skanda Complex, Mysore Road",TWO_WHEELER,NO PARKING,Magadi Road,-1
HS_8961892416bffff,8961892416bffff,12.891853722854627,77.60639013634986,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Mico Layout,-1
HS_8960145a243ffff,8960145a243ffff,12.97114288981873,77.55236984972315,2,0.00016497566608925183,Low,"BTP070 - Cholurpalya Junction, Magadi Road",AUTO_RICKSHAW,NO PARKING,Magadi Road,-1
HS_8960145a247ffff,8960145a247ffff,12.970084095371389,77.54934465622169,2,0.00016497566608925183,Low,"BTP070 - Cholurpalya Junction, Magadi Road",TWO_WHEELER,NO PARKING,Magadi Road,-1
HS_8960145b0c3ffff,8960145b0c3ffff,12.993488799175898,77.58222416562411,2,0.00016497566608925183,Low,BTP032 - Windsor Circle,CAR_JEEP,NO PARKING,Sheshadripuram,-1
HS_8960145b043ffff,8960145b043ffff,13.00098323539204,77.57813758092794,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Sadashivanagar,-1
HS_896189249abffff,896189249abffff,12.877115801938599,77.54719414664292,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,WRONG PARKING,Thalagattapura,-1
HS_8960145ae23ffff,8960145ae23ffff,12.948881565461921,77.49728139558863,2,0.00016497566608925183,Low,No Junction,BUS,WRONG PARKING,Jnanabharathi,-1
HS_8961892ed0bffff,8961892ed0bffff,12.97409024227992,77.62884570614361,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,PARKING ON FOOTPATH,Halasur,-1
HS_8961892ec73ffff,8961892ec73ffff,12.983645924564618,77.64767349928279,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Jeevanbheemanagar,-1
HS_8960145ae77ffff,8960145ae77ffff,12.953143314409022,77.50095842151967,2,0.00016497566608925183,Low,No Junction,CAR_JEEP,NO PARKING,Jnanabharathi,-1
HS_8961892e17bffff,8961892e17bffff,12.994260616696417,77.66953624051409,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Mahadevapura,-1
HS_8961892e5dbffff,8961892e5dbffff,12.971695661679496,77.69866929745085,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,HAL Old Airport,-1
HS_8961892e613ffff,8961892e613ffff,12.998371246005009,77.71539815183634,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,NO PARKING,K.R. Pura,-1
HS_8961892f60bffff,8961892f60bffff,13.056026172104298,77.74412443721562,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,PARKING IN A MAIN ROAD,K.R. Pura,-1
HS_8961892f57bffff,8961892f57bffff,13.031522857975803,77.71657207753819,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,K.R. Pura,-1
HS_8961892ea03ffff,8961892ea03ffff,13.015755173949385,77.63737947662257,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892ea1bffff,8961892ea1bffff,13.016814174665843,77.64040841677112,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,Banaswadi,-1
HS_8961892ed6fffff,8961892ed6fffff,12.980529492795114,77.62173036360622,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Halasur,-1
HS_89618934a7bffff,89618934a7bffff,12.814490721993279,77.69175666685719,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Electronic City,-1
HS_8961892e2c7ffff,8961892e2c7ffff,13.0144635263994,77.70181413619608,1,8.248783304462591e-05,Low,No Junction,BUS,WRONG PARKING,K.R. Pura,-1
HS_8961892f647ffff,8961892f647ffff,13.059232792771775,77.74478299120148,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,PARKING NEAR ROAD CROSSING,K.R. Pura,-1
HS_8961892e4c3ffff,8961892e4c3ffff,12.978043524680823,77.71685592380528,1,8.248783304462591e-05,Low,No Junction,BUS,PARKING IN A MAIN ROAD,Mahadevapura,-1
HS_8961892f693ffff,8961892f693ffff,13.043169487377384,77.74993143108709,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,K.R. Pura,-1
HS_8961892ea23ffff,8961892ea23ffff,13.015783065537756,77.62894980340226,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,K.G. Halli,-1
HS_89618934ad3ffff,89618934ad3ffff,12.803737132975074,77.70361619740206,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,PARKING ON FOOTPATH,No Police Station,-1
HS_8961892f66fffff,8961892f66fffff,13.062468621051812,77.73700043344041,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,PARKING NEAR ROAD CROSSING,K.R. Pura,-1
HS_8961892e27bffff,8961892e27bffff,13.024111289680055,77.6953511726949,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,K.R. Pura,-1
HS_8961892e4abffff,8961892e4abffff,12.973811620050359,77.70473101260352,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,Mahadevapura,-1
HS_8961892f533ffff,8961892f533ffff,13.020845533975027,77.71156639012844,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,K.R. Pura,-1
HS_8961892e293ffff,8961892e293ffff,13.00590394758105,77.70287226909491,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,K.R. Pura,-1
HS_8961892e52bffff,8961892e52bffff,12.973906963935935,77.67942876428965,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Banaswadi,-1
HS_8961892eed3ffff,8961892eed3ffff,12.99855458140264,77.66479074154431,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Banaswadi,-1
HS_8961892e1d7ffff,8961892e1d7ffff,12.982465944934786,77.67837036765197,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Banaswadi,-1
HS_8961892e377ffff,8961892e377ffff,13.012435308179196,77.67044896591312,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,Banaswadi,-1
HS_8961892ec67ffff,8961892ec67ffff,12.984734167370606,77.64227242695571,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Jeevanbheemanagar,-1
HS_8961892ebafffff,8961892ebafffff,13.003019505323492,77.60946853147155,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,R.T. Nagar,-1
HS_8961892ec47ffff,8961892ec47ffff,12.984704375390217,77.65070250868497,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892e56fffff,8961892e56fffff,12.980318451541573,77.68074324427698,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892e987ffff,8961892e987ffff,12.977353840233196,77.6126470800068,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Cubbon Park,-1
HS_8961892e6c7ffff,8961892e6c7ffff,12.999429538090583,77.71842983364527,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,K.R. Pura,-1
HS_8961892ec37ffff,8961892ec37ffff,12.975118743985103,77.64030275555065,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,Jeevanbheemanagar,-1
HS_8961892e453ffff,8961892e453ffff,12.983398088997948,77.71514022484197,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Mahadevapura,-1
HS_8961892e953ffff,8961892e953ffff,12.991231427006083,77.61829926119724,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Pulikeshinagar(F.Town),-1
HS_8961892e83bffff,8961892e83bffff,12.994407622807591,77.62738358845635,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_8961892e457ffff,8961892e457ffff,12.98234002288447,77.71210882325741,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Mahadevapura,-1
HS_8961892f43bffff,8961892f43bffff,13.031462592805132,77.73344959522359,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,PARKING NEAR ROAD CROSSING,K.R. Pura,-1
HS_8961892e697ffff,8961892e697ffff,12.98981065127552,77.71645601281985,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,NO PARKING,Mahadevapura,-1
HS_8961892f51bffff,8961892f51bffff,13.024021500374218,77.72066204037164,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,K.R. Pura,-1
HS_8961892eb47ffff,8961892eb47ffff,13.014751584489819,77.61749273934453,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,K.G. Halli,-1
HS_8961892ea87ffff,8961892ea87ffff,13.007198966796778,77.63843863965332,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Banaswadi,-1
HS_8961892e627ffff,8961892e627ffff,12.99949184691751,77.70155689450048,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Mahadevapura,-1
HS_8961892ea9bffff,8961892ea9bffff,13.009316693337524,77.64449655461644,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892e62fffff,8961892e62fffff,13.002697894384934,77.7022145725422,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,K.R. Pura,-1
HS_8961892e91bffff,8961892e91bffff,12.98696797119602,77.61461529193731,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_8961892ee5bffff,8961892ee5bffff,13.009259014972814,77.66135927759184,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Banaswadi,-1
HS_8961892eab7ffff,8961892eab7ffff,13.00508123657327,77.6323812193506,1,8.248783304462591e-05,Low,No Junction,LIGHT_COMMERCIAL,WRONG PARKING,Banaswadi,-1
HS_8961892f4d3ffff,8961892f4d3ffff,13.028194477414731,77.74967168972462,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,H T V PROHIBITED,Mahadevapura,-1
HS_8961892e49bffff,8961892e49bffff,12.97163091878231,77.71554017184936,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,HAL Old Airport,-1
HS_8961892e297ffff,8961892e297ffff,13.004845468186453,77.69984110362215,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,K.R. Pura,-1
HS_8961892f463ffff,8961892f463ffff,13.037875583961375,77.73476623806323,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,PARKING NEAR ROAD CROSSING,K.R. Pura,-1
HS_8961892e1c3ffff,8961892e1c3ffff,12.985671658164044,77.67902759785538,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,Mahadevapura,-1
HS_8961892e66fffff,8961892e66fffff,13.010168529964652,77.7065613291296,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,K.R. Pura,-1
HS_8961892edabffff,8961892edabffff,12.966622021398987,77.62450511986694,1,8.248783304462591e-05,Low,BTP144 - Commando Hospital Junction,LIGHT_COMMERCIAL,PARKING ON FOOTPATH,Halasur,-1
HS_8961892edafffff,8961892edafffff,12.965563700386044,77.62147726776337,1,8.248783304462591e-05,Low,BTP143 - ASC Junction,TWO_WHEELER,WRONG PARKING,Halasur,-1
HS_8961892e417ffff,8961892e417ffff,12.974869597738905,77.70776205530603,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,Mahadevapura,-1
HS_8960144a2cbffff,8960144a2cbffff,13.071861890286913,77.44099948846512,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,No Police Station,-1
HS_8961892e103ffff,8961892e103ffff,12.985702321810676,77.67059481829274,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Banaswadi,-1
HS_8960145ad8bffff,8960145ad8bffff,12.914735858262294,77.48469843782746,1,8.248783304462591e-05,Low,No Junction,AUTO_RICKSHAW,PARKING IN A MAIN ROAD,Kengeri,-1
HS_8960145add7ffff,8960145add7ffff,12.91579415588797,77.48772065873075,1,8.248783304462591e-05,Low,No Junction,BUS,PARKING IN A MAIN ROAD,Kengeri,-1
HS_8960145ae2fffff,8960145ae2fffff,12.951025708837566,77.49491237487857,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi,-1
HS_8960145b037ffff,8960145b037ffff,12.990338899911988,77.56472203718563,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,Sheshadripuram,-1
HS_8960145b0abffff,8960145b0abffff,12.989252910363613,77.57011877809488,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,Malleshwaram,-1
HS_8960145b0c7ffff,8960145b0c7ffff,12.992429828036192,77.57919763295415,1,8.248783304462591e-05,Low,BTP054 - Shivananda Circle,CAR_JEEP,NO PARKING,Sheshadripuram,-1
HS_8960145b127ffff,8960145b127ffff,12.98507029378945,77.5411735231518,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Vijayanagara,-1
HS_8960145b213ffff,8960145b213ffff,13.013799823397836,77.58075964854463,1,8.248783304462591e-05,Low,BTP030 - Mekhri Circle,CAR_JEEP,NO PARKING,Sadashivanagar,-1
HS_8960145b24bffff,8960145b24bffff,13.026616504314664,77.5833820116957,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8960145b27bffff,8960145b27bffff,13.024497556798378,77.57732833250299,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Sadashivanagar,-1
HS_8960145b2b3ffff,8960145b2b3ffff,13.006332317346407,77.57642201259563,1,8.248783304462591e-05,Low,No Junction,LIGHT_COMMERCIAL,PARKING IN A MAIN ROAD,Sadashivanagar,-1
HS_8960145b30bffff,8960145b30bffff,13.011733071575831,77.55785994682797,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,NO PARKING,Malleshwaram,-1
HS_8960145b31bffff,8960145b31bffff,13.009588610634358,77.5602306797643,1,8.248783304462591e-05,Low,No Junction,TWO_WHEELER,WRONG PARKING,Malleshwaram,-1
HS_8960145b36fffff,8960145b36fffff,13.01816593826363,77.5507479298164,1,8.248783304462591e-05,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Rajajinagar,-1
HS_8960145b387ffff,8960145b387ffff,12.999977099897633,77.55826522303991,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Malleshwaram,-1
HS_8960145b3c3ffff,8960145b3c3ffff,13.008503358830344,77.56562750083489,1,8.248783304462591e-05,Low,No Junction,CAR_JEEP,WRONG PARKING,Malleshwaram,-1
